event-id,visible,timestamp,location-long,location-lat,comments,eobs:temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1442955,true,2002-07-02 19:03:00.000,38.941895,-3.72198167,"27.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442956,true,2002-07-03 16:04:00.000,38.88086833,-3.83146833,"29.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442957,true,2002-07-04 06:04:00.000,39.020955,-3.75723833,"34.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442958,true,2002-07-04 13:03:00.000,39.011895,-3.76971667,"27.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442959,true,2002-07-04 21:04:00.000,38.92464333,-3.80899,"24.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442960,true,2002-07-05 04:03:00.000,38.88640833,-3.794245,"31.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442961,true,2002-07-05 10:03:00.000,38.89003333,-3.791985,"35.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442962,true,2002-07-05 17:03:00.000,38.92913667,-3.82233667,"24.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442963,true,2002-07-06 01:03:00.000,38.97344667,-3.80400833,"29.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442964,true,2002-07-06 07:03:00.000,38.975095,-3.805835,"35.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442965,true,2002-07-06 14:03:00.000,38.97505833,-3.79486,"27.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442966,true,2002-07-06 21:03:00.000,38.942,-3.75236833,"26.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442967,true,2002-07-07 04:03:00.000,38.96524333,-3.80891333,"31.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442968,true,2002-07-07 12:03:00.000,38.96470167,-3.80917333,"34.5",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442969,true,2002-07-07 18:03:00.000,38.98976333,-3.798685,"28.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442970,true,2002-07-08 01:03:00.000,38.96083833,-3.75195,"27.75",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442971,true,2002-07-08 08:03:00.000,38.95693833,-3.79033,"33.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442972,true,2002-07-08 15:03:00.000,38.95494,-3.81352333,"31.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442973,true,2002-07-08 23:04:00.000,38.95465833,-3.855985,"29.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442974,true,2002-07-09 12:03:00.000,38.90908833,-3.83854333,"32.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442975,true,2002-07-09 19:03:00.000,38.90902833,-3.83859833,"31.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442976,true,2002-07-10 02:03:00.000,38.89931667,-3.859145,"32.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442977,true,2002-07-10 16:03:00.000,38.89440167,-3.84233167,"31.75",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442978,true,2002-07-10 23:03:00.000,38.88972667,-3.838,"27.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442979,true,2002-07-11 06:03:00.000,38.94142667,-3.832885,"34.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442980,true,2002-07-11 13:03:00.000,38.941655,-3.82165333,"32.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442981,true,2002-07-11 20:03:00.000,38.94113333,-3.84717667,"23.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442982,true,2002-07-12 03:03:00.000,38.88781,-3.82275,"30.88",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442983,true,2002-07-12 10:03:00.000,38.88411,-3.83400833,"35.31",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442984,true,2002-07-12 17:03:00.000,38.88833,-3.79649667,"25.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442985,true,2002-07-13 00:03:00.000,38.88702,-3.81747667,"27.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442986,true,2002-07-13 08:03:00.000,38.871965,-3.819665,"37.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442987,true,2002-07-13 15:03:00.000,38.88111333,-3.83146167,"29.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442988,true,2002-07-13 21:03:00.000,38.87338833,-3.83385833,"27.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442989,true,2002-07-14 12:03:00.000,38.87359167,-3.83417,"32.63",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442990,true,2002-07-14 19:03:00.000,38.87359333,-3.83437,"30.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442991,true,2002-07-15 01:03:00.000,38.90614833,-3.83799,"30.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442992,true,2002-07-15 08:03:00.000,38.906165,-3.8373,"31.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442993,true,2002-07-15 15:03:00.000,38.88171333,-3.836435,"25.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442994,true,2002-07-15 22:03:00.000,38.88143833,-3.83191667,"30",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442995,true,2002-07-16 05:03:00.000,38.87774333,-3.82839667,"30.5",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442996,true,2002-07-16 12:03:00.000,38.87679333,-3.82834,"33",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442997,true,2002-07-16 19:03:00.000,38.879455,-3.81271667,"31.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442998,true,2002-07-17 09:03:00.000,38.83577333,-3.76533,"34.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1442999,true,2002-07-17 17:03:00.000,38.87393833,-3.72203,"29.63",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443000,true,2002-07-17 23:03:00.000,38.92480333,-3.73928167,"30.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443001,true,2002-07-18 06:03:00.000,38.92089333,-3.72775,"33.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443002,true,2002-07-18 13:03:00.000,38.93012833,-3.72266833,"28.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443003,true,2002-07-18 21:03:00.000,38.95456833,-3.71228833,"30",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443004,true,2002-07-19 03:03:00.000,38.95444,-3.71156167,"32.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443005,true,2002-07-19 17:03:00.000,38.95430833,-3.71160333,"31",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443006,true,2002-07-20 00:03:00.000,38.95432667,-3.71184667,"32",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443007,true,2002-07-20 07:03:00.000,38.95433333,-3.71189167,"33.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443008,true,2002-07-20 14:03:00.000,38.95445833,-3.711785,"30.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443009,true,2002-07-20 21:03:00.000,38.95350833,-3.71172833,"30.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443010,true,2002-07-21 04:03:00.000,38.95373667,-3.71180333,"32.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443011,true,2002-07-21 19:03:00.000,38.95354833,-3.71190167,"31.5",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443012,true,2002-07-22 01:03:00.000,38.95363167,-3.711785,"30.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443013,true,2002-07-22 08:03:00.000,38.95382,-3.71186833,"35.63",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443014,true,2002-07-22 15:03:00.000,38.953865,-3.71154167,"31.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443015,true,2002-07-22 22:03:00.000,38.95381333,-3.71178333,"29.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443016,true,2002-07-23 12:03:00.000,38.95350667,-3.71190167,"31.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443017,true,2002-07-23 19:03:00.000,38.953505,-3.71197667,"31.63",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443018,true,2002-07-24 03:03:00.000,38.95365667,-3.71180333,"32.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443019,true,2002-07-24 16:03:00.000,38.95306,-3.71186167,"33.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443020,true,2002-07-24 23:03:00.000,38.95328667,-3.71205167,"32.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443021,true,2002-07-25 06:03:00.000,38.923395,-3.70737,"34.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443022,true,2002-07-25 13:03:00.000,38.92384667,-3.70760667,"31.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443023,true,2002-07-25 20:03:00.000,38.92274667,-3.70877,"28.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443024,true,2002-07-26 18:03:00.000,38.88112333,-3.83386333,"30.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443025,true,2002-07-27 00:03:00.000,38.91654,-3.83087,"27.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443026,true,2002-07-27 14:03:00.000,38.93847833,-3.82198667,"33.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443027,true,2002-07-27 21:03:00.000,38.94201167,-3.81712667,"29.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443028,true,2002-07-28 04:03:00.000,38.92334333,-3.74738833,"33.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443029,true,2002-07-28 11:03:00.000,38.92298,-3.74727667,"34.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443030,true,2002-07-28 18:03:00.000,38.92771667,-3.702415,"31.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443031,true,2002-07-29 01:03:00.000,38.8723,-3.78536167,"24.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443032,true,2002-07-29 08:03:00.000,38.87999167,-3.828355,"35.31",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443033,true,2002-07-29 15:03:00.000,38.88097667,-3.83416667,"31",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443034,true,2002-07-29 22:03:00.000,38.88005333,-3.82139167,"29.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443035,true,2002-07-30 20:03:00.000,38.88086,-3.832775,"25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443036,true,2002-07-31 02:03:00.000,38.88875833,-3.84805167,"33.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443037,true,2002-07-31 16:03:00.000,38.88596833,-3.84989333,"30.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443038,true,2002-07-31 23:03:00.000,38.84169667,-3.86800167,"24.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443039,true,2002-08-01 07:03:00.000,38.85137667,-3.86964667,"34.88",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443040,true,2002-08-01 20:03:00.000,38.88120833,-3.83353,"28.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443041,true,2002-08-02 11:03:00.000,38.88247167,-3.85451167,"32.63",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443042,true,2002-08-02 17:03:00.000,38.886975,-3.85266833,"31.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443043,true,2002-08-03 00:03:00.000,38.86368667,-3.86177667,"25.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443044,true,2002-08-03 15:03:00.000,38.88106333,-3.83391833,"31.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443045,true,2002-08-03 21:03:00.000,38.88110167,-3.83384167,"30.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443046,true,2002-08-04 04:03:00.000,38.87911,-3.81575333,"33.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443047,true,2002-08-04 11:03:00.000,38.87921,-3.81573167,"35.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443048,true,2002-08-04 18:03:00.000,38.89264833,-3.837425,"31.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443049,true,2002-08-05 01:03:00.000,38.90285333,-3.839995,"30.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443050,true,2002-08-05 15:03:00.000,38.88094833,-3.83382833,"30.75",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443051,true,2002-08-05 22:03:00.000,38.904375,-3.855875,"31.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443052,true,2002-08-06 06:03:00.000,38.90472833,-3.85460333,"34.5",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443053,true,2002-08-06 12:02:00.000,38.90487,-3.85490667,"34.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443054,true,2002-08-06 19:03:00.000,38.903585,-3.85221,"29.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443055,true,2002-08-07 02:03:00.000,38.93912,-3.84000833,"30.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443056,true,2002-08-07 16:03:00.000,38.94999333,-3.83292667,"29.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443057,true,2002-08-07 23:03:00.000,38.94431833,-3.82419167,"27.63",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443058,true,2002-08-08 06:03:00.000,38.93958667,-3.82602167,"32.88",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443059,true,2002-08-08 14:03:00.000,38.93986167,-3.82608167,"31.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443060,true,2002-08-08 21:04:00.000,38.93971,-3.82613333,"29",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443061,true,2002-08-09 03:03:00.000,38.88289167,-3.83076167,"30",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443062,true,2002-08-09 11:03:00.000,38.88405833,-3.82670667,"34.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443063,true,2002-08-09 17:03:00.000,38.880985,-3.83387333,"28",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443064,true,2002-08-10 00:03:00.000,38.89971333,-3.82499667,"30.75",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443065,true,2002-08-10 08:03:00.000,38.899045,-3.82547667,"34.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443066,true,2002-08-10 14:03:00.000,38.89886333,-3.82592667,"31.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443067,true,2002-08-10 21:03:00.000,38.89795,-3.82587167,"30.5",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443068,true,2002-08-11 04:03:00.000,38.88941833,-3.81247333,"35",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443069,true,2002-08-11 11:03:00.000,38.88886,-3.81270833,"32.88",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443070,true,2002-08-11 19:03:00.000,38.885105,-3.79112333,"29.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443071,true,2002-08-12 01:03:00.000,38.85471,-3.796255,"29.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443072,true,2002-08-12 08:03:00.000,38.85474833,-3.79680167,"33.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443073,true,2002-08-12 15:03:00.000,38.84291333,-3.82203333,"29.31",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443074,true,2002-08-12 22:03:00.000,38.87321167,-3.84656167,"24.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443075,true,2002-08-13 05:03:00.000,38.89014333,-3.81703667,"34.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443076,true,2002-08-13 20:03:00.000,38.86974,-3.777835,"26",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443077,true,2002-08-14 03:03:00.000,38.84566167,-3.771845,"27.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443078,true,2002-08-14 10:04:00.000,38.83339833,-3.76277333,"32.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443079,true,2002-08-14 16:03:00.000,38.86217833,-3.751005,"31.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443080,true,2002-08-14 23:03:00.000,38.89348833,-3.79973333,"30.75",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443081,true,2002-08-15 06:03:00.000,38.88639667,-3.78239,"33.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443082,true,2002-08-15 14:03:00.000,38.864205,-3.74640333,"28.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443083,true,2002-08-15 20:03:00.000,38.82451167,-3.76178,"26.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443084,true,2002-08-16 03:03:00.000,38.88650833,-3.84194667,"29.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443085,true,2002-08-16 10:03:00.000,38.88706167,-3.84421167,"34.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443086,true,2002-08-16 17:03:00.000,38.90151833,-3.839085,"28.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443087,true,2002-08-17 08:03:00.000,38.89871,-3.74159333,"39.88",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443088,true,2002-08-17 14:03:00.000,38.90606,-3.71617167,"27.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443089,true,2002-08-18 05:04:00.000,38.9308,-3.70765,"32.63",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443090,true,2002-08-18 12:03:00.000,38.93853833,-3.7079,"32.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443091,true,2002-08-18 19:03:00.000,38.91803833,-3.75947667,"23.56",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443092,true,2002-08-19 01:03:00.000,38.83529167,-3.76430667,"30.31",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443093,true,2002-08-19 08:03:00.000,38.87215833,-3.77375833,"34.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443094,true,2002-08-19 15:03:00.000,38.86994667,-3.78032167,"29.94",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443095,true,2002-08-19 22:03:00.000,38.86950167,-3.78021333,"32.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443096,true,2002-08-20 05:03:00.000,38.92983167,-3.81551,"32.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443097,true,2002-08-20 19:03:00.000,38.92966333,-3.81554667,"32.44",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443098,true,2002-08-21 09:03:00.000,38.929555,-3.815495,"33",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443099,true,2002-08-21 16:03:00.000,38.92964667,-3.81562667,"31.81",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443100,true,2002-08-21 23:03:00.000,38.91714833,-3.80893167,"30.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443101,true,2002-08-22 06:03:00.000,38.92685333,-3.81529333,"35.25",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443102,true,2002-08-22 20:03:00.000,38.87630333,-3.80187333,"30.75",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443103,true,2002-08-23 17:03:00.000,38.86871167,-3.77769333,"31.63",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443104,true,2002-08-24 01:03:00.000,38.87250333,-3.77881667,"27.75",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443105,true,2002-08-24 07:03:00.000,38.87242,-3.778665,"37.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443106,true,2002-08-24 14:03:00.000,38.86955667,-3.78027833,"29.88",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443107,true,2002-08-25 04:03:00.000,38.93055833,-3.79657167,"33.38",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443108,true,2002-08-25 11:03:00.000,38.92268833,-3.79425333,"35.06",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443109,true,2002-08-25 18:03:00.000,38.8809,-3.83407167,"32.31",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443110,true,2002-08-26 01:03:00.000,38.874325,-3.78101167,"31.19",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443111,true,2002-08-26 09:03:00.000,38.87300667,-3.78066167,"34.13",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
1443112,true,2002-08-26 15:03:00.000,38.86906333,-3.78058333,"32.69",,"gps","Panthera leo","#346658","Romeo","Tsavo Lion Study"
